name,brand,company,vintage,drink_type,wine_type,varietal_label,alcohol,bottle_size,case_production,country,state,appellation,designation,retail,rating,reviewer,review,date_of_review,date_received,pub_date_web,slug
Patz & Hall 2017 Moses-Hall Vineyard Pinot Noir (Carneros),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,445,USA,California,Carneros,Moses-Hall Vineyard,80,90,V.B.,"This wine is juicy and rich, with savory dried herb and toasted oak figuring into the mix. With Carneros' classic funky earthiness, it is tart and edgy, with a thread of nutmeg and clove.",2020-04-01,2020-03-05,2020-08-01,patz-hall-2017-moses-hall-vineyard-pinot-noir-carneros
Patz & Hall 2017 Jenkins Ranch Pinot Noir (Sonoma Coast),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,490,USA,California,Sonoma Coast,Jenkins Ranch,75,95,V.B.,"A perennial standout in the producer's line-up of vineyard-designates, this wine is lovely, complex and textured. Black tea, forest floor, clove and rhubarb keep it savory and earthy in the glass, while robust and refined tannin, a length of white pepper are there at its finish.",2020-04-01,2020-03-05,2020-08-01,patz-hall-2017-jenkins-ranch-pinot-noir-sonoma-coast
Patz & Hall 2017 Goldrock Ridge Pinot Noir (Sonoma Coast),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,505,USA,California,Sonoma Coast,Goldrock Ridge,75,94,V.B.,"From a far, cool and extremely coastal site near Annapolis, this wine is sturdy and strong in tannin, weighty and textured. A core of jammy blueberry and black cherry find contrast in black tea, crushed rock and persistent acidity, lengthy and delicious.",2020-04-01,2020-03-05,2020-08-01,patz-hall-2017-goldrock-ridge-pinot-noir-sonoma-coast
Patz & Hall 2017 Gap's Crown Vineyard Pinot Noir (Sonoma Coast),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,713,USA,California,Sonoma Coast,Gap's Crown Vineyard,70,90,V.B.,"From the great Petaluma Gap site, long a source for the producer, this vintage shows a wealth of juicy black fruit alongside crunchy cranberry and currant. Rounded and textured in velvety tannins, it finishes with fistfuls of clove, nutmeg and toasted oak.",2020-04-01,2020-03-05,2020-08-01,patz-hall-2017-gaps-crown-vineyard-pinot-noir-sonoma-coast
Patz & Hall 2017 Chenoweth Ranch Pinot Noir (Russian River Valley),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1450,750 ml,1163,USA,California,Russian River Valley,Chenoweth Ranch,65,94,V.B.,"From a great site farmed by Charlie Chenoweth, this is a grippy, full-bodied and robust red wine that's textured and tremendously complex. Rich flavors of black cherry and raspberry are complemented by deft, savory tones of black tea and forest floor that accentuate the long finish.",2020-04-01,2020-03-05,2020-08-01,patz-hall-2017-chenoweth-ranch-pinot-noir-russian-river-valley
Patz & Hall 2017 Burnside Vineyard Pinot Noir (Russian River Valley),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,212,USA,California,Russian River Valley,Burnside Vineyard,85,93,V.B.,"Earthy forest and buzzy acidity open this wine on the nose and palate, easing into a broad texture of velvety richness and brooding tannin. Black tea, cherry and a touch of cola combine around the savory undertones and lasting freshness.",2020-01-04,2020-01-17,2020-05-01,patz-hall-2017-burnside-vineyard-pinot-noir-russian-river-valley
Patz & Hall 2017 Little Boot Vineyard Pinot Noir (Russian River Valley),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1350,750 ml,489,USA,California,Russian River Valley,Little Boot Vineyard,80,95,V.B.,"Earthy in grape stem, tree bark and forest, this complex, confounding and memorable wine is high toned in fresh acidity. The structure cradles tart, tangy waves of citrus, cranberry and pomegranate—a depth of flavor that is in balance and finishes with grace.",2020-01-04,2020-01-17,2020-05-01,patz-hall-2017-little-boot-vineyard-pinot-noir-russian-river-valley
Patz & Hall 2017 Bootlegger's Hill Pinot Noir (Russian River Valley),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,459,USA,California,Russian River Valley,Bootlegger's Hill,65,93,V.B.,"This wine is marked by big, bold flavor and grippy tannin delivering an inviting intensity that delights and confounds. Black cherry, plum and wild strawberry give it wide appeal and power, with an earthiness that melds within with ease and length.",2020-01-04,2020-01-17,2020-05-01,patz-hall-2017-bootleggers-hill-pinot-noir-russian-river-valley
Patz & Hall 2017 Hyde Vineyard Pinot Noir (Carneros),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,857,USA,California,Carneros,Hyde Vineyard,75,93,V.B.,"Stewed black fruit fills a dense texture-packed core of tannin and pronounced oak in this exuberant wine, with moderately structured acidity lending a balanced approach. Blue fruit and a touch of vanilla meet the palate head-on, showing a lifted intensity and noticeable length.",2020-01-04,2020-01-17,2020-05-01,patz-hall-2017-hyde-vineyard-pinot-noir-carneros
Patz & Hall 2017 Sanchietti Vineyard Pinot Noir (Russian River Valley),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,491,USA,California,Russian River Valley,Sanchietti Vineyard,0,93,V.B.,"Tart raspberry, rhubarb and cherry star in this vineyard-designate, a well-integrated, supple and complex celebration of the grape. Light in baking spice and earthy forest, it offers length and breadth across the velvety palate.",2020-01-04,2020-01-17,2020-05-01,patz-hall-2017-sanchietti-vineyard-pinot-noir-russian-river-valley
Patz & Hall 2017 Pinot Noir (Sonoma Coast),Patz & Hall,Patz & Hall Wine Co,2017,wine,Red,Pinot Noir,0.1420,750 ml,19737,USA,California,Sonoma Coast,,48,90,V.B.,A savory edge of sage and dried herb combines with richer flavors of berries and cola. Textured tannins and bright acidity lend support to this balanced wine from a cool-climate appellation.,2019-10-11,2019-10-21,2020-09-01,patz-hall-2017-pinot-noir-sonoma-coast
Parducci 2017 Small Lot Pinot Noir (Mendocino County),Parducci,Mendocino Wine Co,2017,wine,Red,Pinot Noir,0.1450,750 ml,20000,USA,California,Mendocino County,Small Lot,15,88,J.G.,"This wine is big and brawny, offering vibrant cherry-fruit flavors and a firm texture underlain by good acidity and moderate tannins. It will pair up nicely with rich proteins.",2019-10-21,2019-01-12,2020-03-01,parducci-2017-small-lot-pinot-noir-mendocino-county
Paradise Springs 2017 Founders Block Sanford &amp; Benedict Vineyard Pinot Noir (Sta. Rita Hills),Paradise Springs,Paradise Springs,2017,wine,Red,Pinot Noir,0.1380,750 ml,141,USA,California,Sta. Rita Hills,Founders Block Sanford &amp; Benedict Vineyard,79,92,M.K.,"Dried flower petals, roasted red fruit and leather aromas show on the nose of this bottling from old vines at this historic vineyard. Those vines carry an entrenched elegance, which shows on the palate's raspberry, hibiscus and leather flavors, all wrapped up in simmering acidity.",2020-02-19,2020-02-26,2020-07-01,paradise-springs-2017-founders-block-sanford-benedict-vineyard-pinot-noir-sta-rita-hills
Paradise Springs 2017 Pinot Noir (Sta. Rita Hills),Paradise Springs,Paradise Springs,2017,wine,Red,Pinot Noir,0.1410,750 ml,368,USA,California,Sta. Rita Hills,,42,91,M.K.,Tightly woven black-raspberry aromas meet with dank earth and shiitake aromas on the nose of this appellation blend. Dark and dried fruit flavors show on the palate alongside more earthy mushrooms and a flash of cola spice.,2020-02-20,2020-02-26,2020-07-01,paradise-springs-2017-pinot-noir-sta-rita-hills
Paradise Springs 2017 Sanford &amp; Benedict Vineyard Pinot Noir (Sta. Rita Hills),Paradise Springs,Paradise Springs,2017,wine,Red,Pinot Noir,0.1420,750 ml,95,USA,California,Sta. Rita Hills,Sanford &amp; Benedict Vineyard,65,94,M.K.,"Strong aromas of dark mulberry are layered with charred wood, crushed slate, wet gravel, dried mushrooms and many more earthy, rocky elements on the nose of this bottling from a historic vineyard. The palate begins with roasted fruit before leading into baked earth, dried oregano and crushed stone flavors.",2020-02-22,2020-02-26,2020-07-01,paradise-springs-2017-sanford-benedict-vineyard-pinot-noir-sta-rita-hills
Paradise Ridge 2017 Walter's Vineyard Pinot Noir (Russian River Valley),Paradise Ridge,Paradise Ridge Winery,2017,wine,Red,Pinot Noir,0.1250,750 ml,0,USA,California,Russian River Valley,Walter's Vineyard,54,86,V.B.,"This wine is reductive and aromatic in oak, with robust underlying power. Flavors range from dark cherry and pomegranate to black tea and cola, with specks of vanilla from the wood.",2020-08-25,2020-06-29,2020-12-31,paradise-ridge-2017-walters-vineyard-pinot-noir-russian-river-valley
Papapietro Perry 2017 777 Clones Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1390,750 ml,578,USA,California,Russian River Valley,777 Clones,76,87,V.B.,This wine is moderately structured and jammy in dark-cherry fruit. A hint of cola adds to a richness on the palate.,2020-08-01,2020-08-17,2020-12-01,papapietro-perry-2017-777-clones-pinot-noir-russian-river-valley-pinot-noir
Papapietro Perry 2017 Pommard Clones Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1420,750 ml,551,USA,California,Russian River Valley,Pommard Clones,76,90,V.B.,"Silky smooth in red and orange fruit, this clone-specific red is medium bodied and wrapped in toasted oak, showing a touch of cola and black tea.",2020-08-01,2020-08-17,2020-12-01,papapietro-perry-2017-pommard-clones-pinot-noir-russian-river-valley
Papapietro Perry 2017 Pinot Noir (Sonoma Coast),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1320,750 ml,827,USA,California,Sonoma Coast,,55,90,V.B.,"Rhubarb, pomegranate and strawberry combine for a velvety expression of the variety in a warm vintage. Edgy in stemmy complexity and tones of black tea, it is light in approach and power, made in a graceful style.",2020-08-01,2020-08-17,2020-12-01,papapietro-perry-2017-pinot-noir-sonoma-coast
Papapietro Perry 2017 Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1390,750 ml,752,USA,California,Russian River Valley,,57,90,V.B.,"Thin and relatively light bodied, this wine is also lightly structured, with nuanced flavors of wild strawberry and pungent, savory earth. Forest floor and tea highlight the finish.",2020-07-03,2020-07-20,2020-12-01,papapietro-perry-2017-pinot-noir-russian-river-valley
Papapietro Perry 2017 Campbell Ranch Pinot Noir (Sonoma Coast),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1460,750 ml,578,USA,California,Sonoma Coast,Campbell Ranch,60,93,V.B.,"Light in baking spice, this wine has firm tannins that wrap around juicy red- and black-cherry flavors, with underlying aspects of forest floor and earth. Richly layered, it has soft, full-bodied concentration and impressive length.",2020-07-03,2020-07-20,2020-12-01,papapietro-perry-2017-campbell-ranch-pinot-noir-sonoma-coast
Papapietro Perry 2017 Peters Vineyard Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1470,750 ml,1133,USA,California,Russian River Valley,Peters Vineyard,60,91,V.B.,"Earthy and sultry in forest floor and clove, this wine is juicy, lengthy and structured, with layers upon layers of black cherry and strawberry. Full bodied and robustly concentrated, it lasts in deep flavor and toasted oak.",2020-07-03,2020-07-20,2020-12-01,papapietro-perry-2017-peters-vineyard-pinot-noir-russian-river-valley
Papapietro Perry 2017 Leras Family Vineyards Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1350,750 ml,973,USA,California,Russian River Valley,Leras Family Vineyards,60,88,V.B.,"Light in color and reductive on the nose, this wine is pronounced in oak. The flavors rely on a mix of dark cherry, strawberry and herbal earthiness, finishing fresh and focused.",2020-07-03,2020-07-20,2020-12-01,papapietro-perry-2017-leras-family-vineyards-pinot-noir-russian-river-valley
Papapietro Perry 2017 Nunes Vineyard Pinot Noir (Russian River Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1390,750 ml,552,USA,California,Russian River Valley,Nunes Vineyard,60,90,V.B.,"Black-cherry flavors take on a syrupy concentration in this full-figured, lightly spiced vineyard-designate. Bold flavor is lifted by fresh, persistent acidity that softens the intensity and adds to the wine's length.",2020-07-03,2020-07-20,2020-12-01,papapietro-perry-2017-nunes-vineyard-pinot-noir-russian-river-valley
Papapietro Perry 2017 Charles Vineyard Pinot Noir (Anderson Valley),Papapietro Perry,Papapietro Perry Winery,2017,wine,Red,Pinot Noir,0.1320,750 ml,652,USA,California,Anderson Valley,Charles Vineyard,62,93,J.G.,"This wine has a mysterious slant to the flavors, offering intriguing notes of mushroom, moss and forest floor along with rich black plum. On the finish, a touch of baking spice follows through. This kind of complexity helps it stand out from the crowd, and the medium to full body and velvety tannins make it easy to sip.",2020-05-28,2020-05-26,2020-10-01,papapietro-perry-2017-charles-vineyard-pinot-noir-anderson-valley
Pali 2017 Rancho la Vina Vineyard Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1420,750 ml,201,USA,California,Sta. Rita Hills,Rancho la Vina Vineyard,63,91,M.K.,"Dark black-plum, mossy earth, toasted wood and dried porcini aromas show on the nose of this single-vineyard expression. Violet and nutmeg flavors decorate the palate, where a strong black-plum-sauce element is most prominent.",2020-03-05,2020-03-24,2020-08-01,pali-2017-rancho-la-vina-vineyard-pinot-noir-sta-rita-hills
Pali 2017 Pommard Block 2 Pali Vineyard Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1430,750 ml,130,USA,California,Sta. Rita Hills,Pommard Block 2 Pali Vineyard,69,91,M.K.,"Light pomegranate and baked plum aromas show on the shy nose of this clonal selection. Flavors of earthy rust, dried herbs, cracked pepper and plum come through on the palate.",2020-03-14,2020-03-24,2020-08-01,pali-2017-pommard-block-2-pali-vineyard-pinot-noir-sta-rita-hills
Pali 2017 Pali Vineyard Reserve Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1480,750 ml,221,USA,California,Sta. Rita Hills,Pali Vineyard Reserve,89,93,M.K.,"Aromas of cola, clove, nutmeg, cedar and black plum show on the nose of this reserve bottling, which included six barrels of 100% new French oak. Rich and deep flavors of black plum and black raspberry meet with white pepper and strong acidity on the palate.",2020-03-15,2020-03-24,2020-08-01,pali-2017-pali-vineyard-reserve-pinot-noir-sta-rita-hills
Pali 2017 Pali Vineyard Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1460,750 ml,526,USA,California,Sta. Rita Hills,Pali Vineyard,69,91,M.K.,"Rich blackberry-jam and black-plum aromas are enhanced by baking spice on the concentrated nose of this bottling. The palate offers black-raspberry-jam flavors along with cardamom cream and clove, proving tangy and spicy.",2020-03-01,2020-03-06,2020-07-01,pali-2017-pali-vineyard-pinot-noir-sta-rita-hills
Pali 2017 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1480,750 ml,127,USA,California,Sta. Rita Hills,John Sebastiano Vineyard,60,91,M.K.,"Ripe aromas of cherry compote meet with clove and nutmeg on the nose of this bottling. The mouthfeel is rich and hearty, but the palate also presents snappy flavors of black raspberry, black-plum skin and mace on the finish.",2020-03-04,2020-03-06,2020-07-01,pali-2017-john-sebastiano-vineyard-pinot-noir-sta-rita-hills
Pali 2017 Fiddlestix Vineyard Pinot Noir (Sta. Rita Hills),Pali,Pali Wine Company,2017,wine,Red,Pinot Noir,0.1470,750 ml,329,USA,California,Sta. Rita Hills,Fiddlestix Vineyard,69,92,M.K.,"Red cherry compote, earthy herbs and a hint of oak show on the nose of this bottling. The medium-bodied palate offers delicious cherry, raspberry-sorbet and red-currant jam flavors, with a touch of wild herbs on a very soft mouthfeel.",2020-02-22,2020-02-26,2020-07-01,pali-2017-fiddlestix-vineyard-pinot-noir-sta-rita-hills
